candidate_id,case_id,slug,record_id,source_row_number,estimate_field,reported_estimate,reported_ci_lower,reported_ci_upper,source_scale,analysis_scale,yi,sei,vi,interval_order_valid,estimate_within_interval,variance_derivation_valid,human_verified,independent_study_verified,common_estimand_verified,analysis_eligibility
MA-03-1a224d8b723868435138959e,3,glp1_cardiovascular,1a224d8b723868435138959e,722,hazard_ratio,0.86,0.81,0.91,ratio,log_hazard_ratio,-0.15082288973458366,0.029697064018176164,0.0008819156112996534,true,true,true,false,false,false,provisional_unverified
MA-03-95dcc5699f5bed2dda063c27,3,glp1_cardiovascular,95dcc5699f5bed2dda063c27,723,hazard_ratio,1.33,0.73,2.39,ratio,log_hazard_ratio,0.28517894223366247,0.3025576286447529,0.09154111865113619,true,true,true,false,false,false,provisional_unverified
MA-03-eb449e2f49d512353922eaf1,3,glp1_cardiovascular,eb449e2f49d512353922eaf1,729,hazard_ratio,0.76,0.6,0.96,ratio,log_hazard_ratio,-0.2744368457017603,0.11990108822230007,0.014376270956891785,true,true,true,false,false,false,provisional_unverified
MA-03-0472647c2920ae1d6269b1aa,3,glp1_cardiovascular,0472647c2920ae1d6269b1aa,736,hazard_ratio,0.74,0.62,0.89,ratio,log_hazard_ratio,-0.3011050927839216,0.09222158864615111,0.008504821412419908,true,true,true,false,false,false,provisional_unverified
MA-03-122db7278837507b5e4ff585,3,glp1_cardiovascular,122db7278837507b5e4ff585,737,hazard_ratio,1.95,1.27,2.99,ratio,log_hazard_ratio,0.6678293725756554,0.218436791105892,0.0477146317086391,true,true,true,false,false,false,provisional_unverified
MA-03-1417ead2d18586b98660c9d6,3,glp1_cardiovascular,1417ead2d18586b98660c9d6,738,hazard_ratio,0.63,0.34,1.17,ratio,log_hazard_ratio,-0.4620354595965587,0.31526431606129834,0.09939158898159822,true,true,true,false,false,false,provisional_unverified
MA-03-07de002fd19344660a181428,3,glp1_cardiovascular,07de002fd19344660a181428,740,hazard_ratio,0.87,0.78,0.97,ratio,log_hazard_ratio,-0.13926206733350766,0.05561381574696377,0.0030928965019372356,true,true,true,false,false,false,provisional_unverified
MA-03-ec759fd06899f650033947c2,3,glp1_cardiovascular,ec759fd06899f650033947c2,741,hazard_ratio,0.75,0.6,0.93,ratio,log_hazard_ratio,-0.2876820724517809,0.11180178166233011,0.012499638382871334,true,true,true,false,false,false,provisional_unverified
MA-03-f28632f83a06f824dadd59e7,3,glp1_cardiovascular,f28632f83a06f824dadd59e7,747,hazard_ratio,0.8,0.72,0.9,ratio,log_hazard_ratio,-0.2231435513142097,0.05692542135323345,0.0032405035962431673,true,true,true,false,false,false,provisional_unverified
MA-03-fbd52a8df2b246dd18271d0b,3,glp1_cardiovascular,fbd52a8df2b246dd18271d0b,750,hazard_ratio,1.14,0.89,1.46,ratio,log_hazard_ratio,0.131028262406404,0.12627024166782114,0.01594417393084995,true,true,true,false,false,false,provisional_unverified
MA-03-fd106433e7b9641de713fddc,3,glp1_cardiovascular,fd106433e7b9641de713fddc,751,hazard_ratio,0.87,0.81,0.93,ratio,log_hazard_ratio,-0.13926206733350766,0.035243080885804384,0.0012420747503233502,true,true,true,false,false,false,provisional_unverified
MA-03-2e64b81895388ef3adb63f7b,3,glp1_cardiovascular,2e64b81895388ef3adb63f7b,754,hazard_ratio,0.58,0.566,0.595,ratio,log_hazard_ratio,-0.5447271754416722,0.012747001408337781,0.00016248604490416536,true,true,true,false,false,false,provisional_unverified
MA-03-07140c90aa43fca6e1e2be0b,3,glp1_cardiovascular,07140c90aa43fca6e1e2be0b,759,hazard_ratio,0.87,0.78,0.97,ratio,log_hazard_ratio,-0.13926206733350766,0.05561381574696377,0.0030928965019372356,true,true,true,false,false,false,provisional_unverified
MA-03-ff1cc6dc218861c6d8867872,3,glp1_cardiovascular,ff1cc6dc218861c6d8867872,760,hazard_ratio,0.74,0.6,0.91,ratio,log_hazard_ratio,-0.3011050927839216,0.10625576479470189,0.011290287552107009,true,true,true,false,false,false,provisional_unverified
MA-03-6da7efd407ad2af60f2b508a,3,glp1_cardiovascular,6da7efd407ad2af60f2b508a,768,hazard_ratio,0.62,0.6,0.63,ratio,log_hazard_ratio,-0.4780358009429998,0.012446699162403657,0.00015492032003937989,true,true,true,false,false,false,provisional_unverified
MA-03-fb024edfa43a7f32bed7c24f,3,glp1_cardiovascular,fb024edfa43a7f32bed7c24f,773,hazard_ratio,0.62,0.49,0.77,ratio,log_hazard_ratio,-0.4780358009429998,0.11530444623173138,0.013295115320806232,true,true,true,false,false,false,provisional_unverified
MA-03-3ff8dde4d2026d50334aa8bd,3,glp1_cardiovascular,3ff8dde4d2026d50334aa8bd,775,hazard_ratio,0.78,0.71,0.85,ratio,log_hazard_ratio,-0.2484613592984996,0.04591190982808673,0.002107903464062367,true,true,true,false,false,false,provisional_unverified
MA-03-5f28e49fd09efc1c1c3a8239,3,glp1_cardiovascular,5f28e49fd09efc1c1c3a8239,777,hazard_ratio,1.15,1.1,1.21,ratio,log_hazard_ratio,0.13976194237515863,0.02431426815903744,0.0005911836361095819,true,true,true,false,false,false,provisional_unverified
MA-03-91438afa07aa394c4b61a75e,3,glp1_cardiovascular,91438afa07aa394c4b61a75e,778,hazard_ratio,0.65,0.51,0.83,ratio,log_hazard_ratio,-0.4307829160924542,0.12424079700284907,0.01543577563990315,true,true,true,false,false,false,provisional_unverified
MA-03-087452d026e40a6d19b2f016,3,glp1_cardiovascular,087452d026e40a6d19b2f016,785,hazard_ratio,0.74,0.58,0.95,ratio,log_hazard_ratio,-0.3011050927839216,0.12587830310818593,0.015845347193396333,true,true,true,false,false,false,provisional_unverified
MA-03-9d4d87eb662e42e37552ad7d,3,glp1_cardiovascular,9d4d87eb662e42e37552ad7d,789,hazard_ratio,1.26,1.12,1.42,ratio,log_hazard_ratio,0.23111172096338664,0.060544017180463656,0.0036655780163482783,true,true,true,false,false,false,provisional_unverified
MA-03-eb4d06fda790919fefd2f700,3,glp1_cardiovascular,eb4d06fda790919fefd2f700,793,hazard_ratio,0.76,0.62,0.92,ratio,log_hazard_ratio,-0.2744368457017603,0.10067893979607043,0.010136248918460773,true,true,true,false,false,false,provisional_unverified
MA-03-4873d17eb87f436e8b4aa6cc,3,glp1_cardiovascular,4873d17eb87f436e8b4aa6cc,795,hazard_ratio,0.69,0.47,1.0,ratio,log_hazard_ratio,-0.37106368139083207,0.1926113413903405,0.037099128832186294,true,true,true,false,false,false,provisional_unverified
MA-03-d4cc9ac04d3234fba8c5c322,3,glp1_cardiovascular,d4cc9ac04d3234fba8c5c322,796,hazard_ratio,0.87,0.78,0.97,ratio,log_hazard_ratio,-0.13926206733350766,0.05561381574696377,0.0030928965019372356,true,true,true,false,false,false,provisional_unverified
MA-03-b31fea56d6efc09a580b54db,3,glp1_cardiovascular,b31fea56d6efc09a580b54db,800,hazard_ratio,0.776,0.727,0.998,ratio,log_hazard_ratio,-0.25360275879891825,0.08082464812543343,0.006532623744600129,true,true,true,false,false,false,provisional_unverified
MA-03-33dd22aaf4f50fa31ea295fc,3,glp1_cardiovascular,33dd22aaf4f50fa31ea295fc,803,hazard_ratio,0.51,0.3,0.86,ratio,log_hazard_ratio,-0.6733445532637656,0.268665629291779,0.07218122036274763,true,true,true,false,false,false,provisional_unverified
MA-03-5d18b5f3b55ff4758330e659,3,glp1_cardiovascular,5d18b5f3b55ff4758330e659,805,hazard_ratio,0.8,0.72,0.9,ratio,log_hazard_ratio,-0.2231435513142097,0.05692542135323345,0.0032405035962431673,true,true,true,false,false,false,provisional_unverified
MA-03-24fe5ac4a8193d0bfd19827a,3,glp1_cardiovascular,24fe5ac4a8193d0bfd19827a,807,hazard_ratio,0.75,0.62,0.91,ratio,log_hazard_ratio,-0.2876820724517809,0.09789086036746934,0.00958262054348338,true,true,true,false,false,false,provisional_unverified
MA-03-4a9863dcc2e056c4d0ce427d,3,glp1_cardiovascular,4a9863dcc2e056c4d0ce427d,808,hazard_ratio,0.69,0.53,0.91,ratio,log_hazard_ratio,-0.37106368139083207,0.13790243015398662,0.01901708024237516,true,true,true,false,false,false,provisional_unverified
MA-03-fdb3df6e23607ca597ab9ff0,3,glp1_cardiovascular,fdb3df6e23607ca597ab9ff0,811,hazard_ratio,2.39,1.92,2.97,ratio,log_hazard_ratio,0.8712933659434193,0.11128693440693249,0.012384781769692895,true,true,true,false,false,false,provisional_unverified
MA-03-085ec743f3af159f5da12999,3,glp1_cardiovascular,085ec743f3af159f5da12999,812,hazard_ratio,0.84,0.71,1.0,ratio,log_hazard_ratio,-0.1743533871447778,0.08737158224546367,0.007633793384075822,true,true,true,false,false,false,provisional_unverified
MA-03-4872520352603f9e55e544c9,3,glp1_cardiovascular,4872520352603f9e55e544c9,819,hazard_ratio,0.92,0.83,1.02,ratio,log_hazard_ratio,-0.08338160893905101,0.05258571257268444,0.0027652571667769825,true,true,true,false,false,false,provisional_unverified
MA-03-798f1b1b5a22d37908c55566,3,glp1_cardiovascular,798f1b1b5a22d37908c55566,821,hazard_ratio,0.86,0.8,0.94,ratio,log_hazard_ratio,-0.15082288973458366,0.04114058953842641,0.0016925481075692808,true,true,true,false,false,false,provisional_unverified
MA-03-2f93929e5aab4316ae2cbb49,3,glp1_cardiovascular,2f93929e5aab4316ae2cbb49,829,hazard_ratio,0.74,0.57,0.97,ratio,log_hazard_ratio,-0.3011050927839216,0.13562996944395325,0.018395488611367694,true,true,true,false,false,false,provisional_unverified
MA-03-ddc346dd086ef04b4fc872dc,3,glp1_cardiovascular,ddc346dd086ef04b4fc872dc,831,hazard_ratio,0.87,0.8,0.93,ratio,log_hazard_ratio,-0.13926206733350766,0.03841214932189414,0.0014754932155274926,true,true,true,false,false,false,provisional_unverified
MA-03-d73c761e2fd0688a4a7c1036,3,glp1_cardiovascular,d73c761e2fd0688a4a7c1036,836,hazard_ratio,1.6,1.2,2.2,ratio,log_hazard_ratio,0.47000362924573563,0.1546293218527069,0.023910227176628017,true,true,true,false,false,false,provisional_unverified
MA-03-3e028786551625fd89694ba0,3,glp1_cardiovascular,3e028786551625fd89694ba0,839,hazard_ratio,0.83,0.76,0.92,ratio,log_hazard_ratio,-0.18632957819149348,0.04873947640613007,0.00237553656034371,true,true,true,false,false,false,provisional_unverified
MA-03-e9c7a8471f8e622fdfe3e2d2,3,glp1_cardiovascular,e9c7a8471f8e622fdfe3e2d2,842,hazard_ratio,0.44,0.34,0.56,ratio,log_hazard_ratio,-0.8209805520698302,0.1272960039202165,0.016204272614055777,true,true,true,false,false,false,provisional_unverified
MA-05-f0bf3de4a089e4f49efd5578,5,cash_transfers_education,f0bf3de4a089e4f49efd5578,14,effect_size,1.04,1.0,1.09,reported_effect_scale,unverified_reported_effect_scale,1.04,0.022959605561609447,0.0005271434875446874,true,true,true,false,false,false,provisional_unverified
MA-05-798203645a63a986ffa000ef,5,cash_transfers_education,798203645a63a986ffa000ef,45,effect_size,0.69,0.6,0.79,reported_effect_scale,unverified_reported_effect_scale,0.69,0.04847027840784214,0.002349367888933728,true,true,true,false,false,false,provisional_unverified
MA-05-1ec29aa5dbf65b34e7f3f9e8,5,cash_transfers_education,1ec29aa5dbf65b34e7f3f9e8,101,effect_size,0.97,0.76,1.24,reported_effect_scale,unverified_reported_effect_scale,0.97,0.12245122966191695,0.014994303645715528,true,true,true,false,false,false,provisional_unverified
MA-05-5233a4eae1442f02a66494f3,5,cash_transfers_education,5233a4eae1442f02a66494f3,117,effect_size,4.9,1.5,8.3,reported_effect_scale,unverified_reported_effect_scale,4.9,1.7347257535438236,3.0092734400081866,true,true,true,false,false,false,provisional_unverified
MA-05-4aa28a87d601a82355d65505,5,cash_transfers_education,4aa28a87d601a82355d65505,147,effect_size,2.13,1.43,3.15,reported_effect_scale,unverified_reported_effect_scale,2.13,0.4387835729552024,0.19253102389533341,true,true,true,false,false,false,provisional_unverified
MA-05-1771be10da370a2f729b1638,5,cash_transfers_education,1771be10da370a2f729b1638,182,effect_size,1.72,1.12,2.65,reported_effect_scale,unverified_reported_effect_scale,1.72,0.39031329454736025,0.1523444679004144,true,true,true,false,false,false,provisional_unverified
MA-05-3378af3449be24f50bf998da,5,cash_transfers_education,3378af3449be24f50bf998da,204,effect_size,1.64,1.17,2.29,reported_effect_scale,unverified_reported_effect_scale,1.64,0.28571953587780624,0.08163565318222901,true,true,true,false,false,false,provisional_unverified
MA-05-3b2dff8bb180a5c97fada161,5,cash_transfers_education,3b2dff8bb180a5c97fada161,220,effect_size,0.58,0.34,1.02,reported_effect_scale,unverified_reported_effect_scale,0.58,0.17347257535438232,0.030092734400081853,true,true,true,false,false,false,provisional_unverified
MA-05-e0908479f106f3e3102cd9ab,5,cash_transfers_education,e0908479f106f3e3102cd9ab,227,effect_size,-11.7,-26.0,2.61,reported_effect_scale,unverified_reported_effect_scale,-11.7,7.298603501307174,53.26961306929334,true,true,true,false,false,false,provisional_unverified
MA-05-8213da7507a95af270774480,5,cash_transfers_education,8213da7507a95af270774480,263,effect_size,0.99,0.84,1.16,reported_effect_scale,unverified_reported_effect_scale,0.99,0.08163415310794463,0.006664134953651345,true,true,true,false,false,false,provisional_unverified
MA-05-2f92b29a65b02be8a3d33a03,5,cash_transfers_education,2f92b29a65b02be8a3d33a03,289,effect_size,0.33,0.19,0.6,reported_effect_scale,unverified_reported_effect_scale,0.33,0.10459375866955406,0.010939854352624914,true,true,true,false,false,false,provisional_unverified
MA-05-73cb97fc5efb44daa8f9464c,5,cash_transfers_education,73cb97fc5efb44daa8f9464c,302,effect_size,2.27,2.23,2.31,reported_effect_scale,unverified_reported_effect_scale,2.27,0.020408538276986177,0.0004165084346032099,true,true,true,false,false,false,provisional_unverified
MA-05-fb3102d6c5bcbf5e3ade4ca9,5,cash_transfers_education,fb3102d6c5bcbf5e3ade4ca9,318,effect_size,1.54,1.02,2.34,reported_effect_scale,unverified_reported_effect_scale,1.54,0.33674088157027154,0.11339442132072365,true,true,true,false,false,false,provisional_unverified
MA-05-03f5cc06fbcf5a4d5cbaf6c2,5,cash_transfers_education,03f5cc06fbcf5a4d5cbaf6c2,329,effect_size,-0.042,-0.084,-0.0003,reported_effect_scale,unverified_reported_effect_scale,-0.042,0.02135243317229677,0.0004559264023773996,true,true,true,false,false,false,provisional_unverified
MA-05-f0b5fd83ddf91f52e2de5974,5,cash_transfers_education,f0b5fd83ddf91f52e2de5974,341,effect_size,0.07,-0.02,0.16,reported_effect_scale,unverified_reported_effect_scale,0.07,0.04591921112321885,0.002108573950178746,true,true,true,false,false,false,provisional_unverified
MA-05-f554c2c375090a7d4403cbc2,5,cash_transfers_education,f554c2c375090a7d4403cbc2,360,effect_size,-12.0,-14.0,-10.0,reported_effect_scale,unverified_reported_effect_scale,-12.0,1.0204269138493078,1.0412710865080228,true,true,true,false,false,false,provisional_unverified
MA-06-8bf090212a9ca3400022e2bb,6,social_media_mental_health,8bf090212a9ca3400022e2bb,12,effect_size,2.44,1.73,3.43,reported_effect_scale,unverified_reported_effect_scale,2.44,0.4336814383859559,0.18807959000051166,true,true,true,false,false,false,provisional_unverified
MA-06-dd630eae0a1b97e02d5fa91b,6,social_media_mental_health,dd630eae0a1b97e02d5fa91b,14,effect_size,2.886,0.961,8.669,reported_effect_scale,unverified_reported_effect_scale,2.886,1.9663626629876163,3.86658212239175,true,true,true,false,false,false,provisional_unverified
MA-06-d7c913175fa2c4da627b3bb4,6,social_media_mental_health,d7c913175fa2c4da627b3bb4,21,effect_size,3.17,2.3,4.37,reported_effect_scale,unverified_reported_effect_scale,3.17,0.5280709279170169,0.2788589049111393,true,true,true,false,false,false,provisional_unverified
MA-06-070becb82031a9d406b29669,6,social_media_mental_health,070becb82031a9d406b29669,28,effect_size,0.64,0.32,0.51,reported_effect_scale,unverified_reported_effect_scale,0.64,0.04847027840784213,0.0023493678889337268,true,false,true,false,false,false,provisional_unverified
MA-06-ac5a8ac57a06b1b2e18a4b8c,6,social_media_mental_health,ac5a8ac57a06b1b2e18a4b8c,34,effect_size,0.54,-6.366,-0.029,reported_effect_scale,unverified_reported_effect_scale,0.54,1.616611338265766,2.613432219009431,true,false,true,false,false,false,provisional_unverified
MA-06-62163fae3e0b9e8ed64346d0,6,social_media_mental_health,62163fae3e0b9e8ed64346d0,47,effect_size,1.6,1.45,1.75,reported_effect_scale,unverified_reported_effect_scale,1.6,0.07653201853869811,0.005857149861607631,true,true,true,false,false,false,provisional_unverified
MA-06-2bb2a55d3ae41510ab388ccb,6,social_media_mental_health,2bb2a55d3ae41510ab388ccb,58,effect_size,0.22,0.1,0.35,reported_effect_scale,unverified_reported_effect_scale,0.22,0.06377668211558174,0.004067465181671964,true,true,true,false,false,false,provisional_unverified
MA-06-62480a92e1c1030f7c98fbeb,6,social_media_mental_health,62480a92e1c1030f7c98fbeb,61,effect_size,6.43,4.6,9.0,reported_effect_scale,unverified_reported_effect_scale,6.43,1.1224696052342389,1.2599380146747081,true,true,true,false,false,false,provisional_unverified
MA-06-0cd3ac86787aa5b6e561f7d1,6,social_media_mental_health,0cd3ac86787aa5b6e561f7d1,62,effect_size,5.3,2.43,11.56,reported_effect_scale,unverified_reported_effect_scale,5.3,2.3291244308610457,5.4248206144337905,true,true,true,false,false,false,provisional_unverified
MA-06-cd6bc3972fce65dd5cb341ef,6,social_media_mental_health,cd6bc3972fce65dd5cb341ef,68,effect_size,1.82,0.16,3.49,reported_effect_scale,unverified_reported_effect_scale,1.82,0.8495054057795488,0.7216594344486759,true,true,true,false,false,false,provisional_unverified
MA-06-136711c6e0be74ec686420ab,6,social_media_mental_health,136711c6e0be74ec686420ab,82,effect_size,6.5,4.0,10.4,reported_effect_scale,unverified_reported_effect_scale,6.5,1.6326830621588928,2.665653981460539,true,true,true,false,false,false,provisional_unverified
MA-06-ee290ae38f7ecee2d1740fc4,6,social_media_mental_health,ee290ae38f7ecee2d1740fc4,92,effect_size,2.4,2.03,2.77,reported_effect_scale,unverified_reported_effect_scale,2.4,0.18877897906212202,0.0356375029357371,true,true,true,false,false,false,provisional_unverified
MA-06-6a7e2541cd2d93288a139d3a,6,social_media_mental_health,6a7e2541cd2d93288a139d3a,93,effect_size,0.21,-0.43,0.84,reported_effect_scale,unverified_reported_effect_scale,0.21,0.3239855451471553,0.1049666334642994,true,true,true,false,false,false,provisional_unverified
MA-06-6d8e1a3be5cc3ba5cdd284bb,6,social_media_mental_health,6d8e1a3be5cc3ba5cdd284bb,94,effect_size,0.08,0.01,0.15,reported_effect_scale,unverified_reported_effect_scale,0.08,0.03571494198472577,0.0012755570809723277,true,true,true,false,false,false,provisional_unverified
MA-06-da62c777ea90021357fec954,6,social_media_mental_health,da62c777ea90021357fec954,101,effect_size,0.13,0.01,0.24,reported_effect_scale,unverified_reported_effect_scale,0.13,0.0586745475463352,0.00344270252976715,true,true,true,false,false,false,provisional_unverified
MA-06-e6878ec22172f6595e665431,6,social_media_mental_health,e6878ec22172f6595e665431,102,effect_size,2.14,1.61,2.85,reported_effect_scale,unverified_reported_effect_scale,2.14,0.31633234329328547,0.10006615141342101,true,true,true,false,false,false,provisional_unverified
MA-06-c5428f468115540ed849c0c6,6,social_media_mental_health,c5428f468115540ed849c0c6,115,effect_size,2.1,1.7,2.6,reported_effect_scale,unverified_reported_effect_scale,2.1,0.2295960556160943,0.05271434875446867,true,true,true,false,false,false,provisional_unverified
MA-06-136f557c89a3e8ada72776ad,6,social_media_mental_health,136f557c89a3e8ada72776ad,116,effect_size,1.68,1.04,2.7,reported_effect_scale,unverified_reported_effect_scale,1.68,0.4234771692474628,0.17933291287384426,true,true,true,false,false,false,provisional_unverified
MA-06-be35f1853cba03adc0bfc8d6,6,social_media_mental_health,be35f1853cba03adc0bfc8d6,125,effect_size,2.09,1.16,3.76,reported_effect_scale,unverified_reported_effect_scale,2.09,0.66327749400205,0.4399370340496395,true,true,true,false,false,false,provisional_unverified
MA-06-9875999eca4c2a61a8fe1216,6,social_media_mental_health,9875999eca4c2a61a8fe1216,136,effect_size,1.68,0.25,3.11,reported_effect_scale,unverified_reported_effect_scale,1.68,0.7296052434022551,0.5323238112000639,true,true,true,false,false,false,provisional_unverified
MA-06-bda821ae6d4573266028efcf,6,social_media_mental_health,bda821ae6d4573266028efcf,138,effect_size,18.1,3.37,97.4,reported_effect_scale,unverified_reported_effect_scale,18.1,23.987685677312605,575.4090641535483,true,true,true,false,false,false,provisional_unverified
MA-06-0c518f9da01e09c4773660fd,6,social_media_mental_health,0c518f9da01e09c4773660fd,139,effect_size,1.17,1.01,1.35,reported_effect_scale,unverified_reported_effect_scale,1.17,0.08673628767719119,0.0075231836000204675,true,true,true,false,false,false,provisional_unverified
