sample_id,case_id,record_id,source_row_number,historical_llm_decision,stratum_population,stratum_sample,selection_probability,master_seed
SCR-19-e5c0cfce0d5b,19,a0b6a5aac2e1fc38df63d56b,366,EXCLUDE,61,30,0.4918032786885246,20260919
SCR-20-4d4e5e6ee6f5,20,9bf327d78ce14badc2c5c1cb,153,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-9b051b5e9904,20,62dc020a6fa2fdcf8b793424,6966,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-10db734634e6,20,7a20a8b16bb217b6092738e7,1948,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-195e11432cf5,20,3bebce314d7c06b6aa5558ae,1236,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-2a3b67dc1151,20,56eb66ba14c9de493ab06e82,4424,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-ad3c944f7b41,20,72908fc23de1cb7200d18074,6268,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-9f36b616dbc1,20,046521719c5ce8c6738c42e1,5298,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-6ed4b7a04e0a,20,8aa0dff5a1fd33dbe3e99760,4610,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-57d04e11bba3,20,9755bb382e1cc836966f98fe,8545,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-ddfc5237c240,20,36a0bf8e6bc727d352850b54,471,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-aadfff9faf41,20,bcbda6412282858aef6b8513,3017,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-d3eab2558f76,20,39419df5b2224a554e3ba6ef,5532,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-c317ce71fdc8,20,8d290b61d82b873422518f9d,6680,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-b0f4ac882395,20,b66dd92d63236d90868d38bb,9418,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-cbdbc514629c,20,d8089228200176172c24433a,2588,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-63eb883d642d,20,a9482da14d531232094716e2,5811,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-e174402b4d25,20,ed65a302629d99858b902c27,1945,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-a2eff4ae55a5,20,b60e36aa3d84fbed95cbc131,8975,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-d6c26e1d971d,20,0b87be6c1734b24a116c889a,3740,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-c17c85ec5bfa,20,a78639fb2c9851306dbe15eb,6616,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-223ef8204dfe,20,e78b768b264d2bc3a7c6eefa,7090,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-ab156d8ca0da,20,5585680d0beb904e1995de45,3849,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-365b0f0d13e0,20,d23f11feabec48b5c34f3b2c,7930,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-29aa2d85f219,20,428113238525427c06c8b630,3424,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-a2fd935280b1,20,c48a0461b5c679b368dd0d48,3865,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-c795e33c1ac6,20,f71f6a40cf698cbf0f2ae2b2,1115,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-9272ee2eb0e0,20,fcc254acfbc19dd495a6ff0e,8476,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-e73993fec33f,20,737bfffb6feb824fa2f32947,194,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-92ac20600bd6,20,14c1848fe133afc0acc28fdd,189,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-e5f52074853e,20,46b6db027aea6615954aa6b3,3462,INCLUDE,3769,30,0.007959671000265322,20260919
SCR-20-b2d9b6054217,20,ba7ac86545e501091edaa0e3,6665,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-cbcbefdc4c97,20,8cfff8e8d8cabed315d71e54,4419,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-753cd60d7e8c,20,791566a97bef366d181f8423,8484,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-91d7fafc0824,20,2084b242ddc95b70533a9cca,8543,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-c643f86902ba,20,0e2261e71062464ba04ead57,4037,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-94ee13f6a27f,20,05eedba6a708f01f61715394,7008,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-9046fccfca87,20,347be76cb9793079413d8bf3,3422,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-660117ac41c2,20,a4c275f3097f50259e4447fe,2890,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-fd7b7da810f9,20,0dcac170145fba427994ae56,5258,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-8361c9b73e15,20,71e5ffbdc46b6dc3b1e2e9e6,3914,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-ff106607b983,20,7c5600b2971d15600612ebde,7513,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-b9de5fe7a705,20,32bdd48d1041d7ad4fcc48bb,4349,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-d8e32888c819,20,aecc31a4cb8a894312b988f3,5855,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-e6f6c9042ef1,20,01d1ee804313d69b0f3b9f9f,353,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-7d04c736efeb,20,ccd4b5f3d961a8d960b9a049,5292,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-fc62ec1c968b,20,970eb537b74a2566fc73f1b0,6804,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-d0e1ede9ff71,20,9bc953e0bac0132280a7689d,1918,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-838c55dc28e3,20,21627ec6013b288edeaa59ff,3253,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-8afe6547b1d8,20,4f62a006aa9e4c2561383db4,9461,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-fdb10a4c2769,20,d22d4fbcfe69984d886afe3c,1273,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-129f2ac8566e,20,864b9e54b8f41616e609436f,3759,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-9968d36fd36c,20,b86c9c66ea301e01bec15913,7127,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-7f9048df5aa3,20,0534cdad63aa09ca28f9defd,8322,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-6941e26f76b7,20,a1104a5cd8e73ef44adafa56,2010,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-c301d95ea56a,20,db1f5f2eddebbc9b2baa5b0d,4125,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-9e02935aba8e,20,d237670e113c0b74df5f3b28,5125,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-05ccb44bed09,20,10d5e3cd27fb4427687b525f,5514,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-8ee4c54438d3,20,2f5f035f227d11633b531aab,2445,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-714793eef7b7,20,ffb0349fea2a8ba35beba5e0,7906,EXCLUDE,6152,30,0.004876462938881665,20260919
SCR-20-b97d0be50310,20,5b27608edd5e518d921812bd,3109,EXCLUDE,6152,30,0.004876462938881665,20260919
