sample_id,case_id,record_id,source_row_number,field_name,field_class,declared_type,extracted_null_status,historical_evaluator_verdict,stratum_population,stratum_sample,selection_probability,master_seed
EXT-07-f3c9feed7bd0,7,ff7f0570d5e10186cfdcc29b,5,recidivism_rate_control,potentially_synthesis_critical,numeric,nonnull,CORRECT,42,10,0.23809523809523808,20260919
EXT-07-2b9f3517a9b9,7,6f37bf10ae11c9008a16799b,33,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,42,10,0.23809523809523808,20260919
EXT-07-ace6eabc2afe,7,fa9756f00bd3a816f0beb41c,13,sample_size,potentially_synthesis_critical,numeric,nonnull,INCORRECT,1,1,1.0,20260919
EXT-07-04b2b96cec9e,7,9fd78d09663ee1f4caa9bb56,42,recidivism_rate_control,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-a582f45d1759,7,686eb952df44028ba4ab2a7f,6,recidivism_rate_treatment,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-a05dec363006,7,fa9756f00bd3a816f0beb41c,13,recidivism_rate_control,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-eef9fa584fd9,7,c2788f3b1f9a2ae0168f52f6,51,recidivism_rate_treatment,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-83529bf09bf9,7,e5a33a41241105982cf69715,25,recidivism_rate_control,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-05296fa6662c,7,740060bd4c476bb70ca0ab51,72,recidivism_rate_treatment,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-1b7fb2bb46ca,7,8a926a481f20e4ac48cacc6c,23,recidivism_rate_treatment,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-e1cc2455d107,7,04c0a543c0002a811bd12fbe,58,recidivism_rate_control,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-0f31b7e9b44e,7,bac800a5b8197f8d63143e53,70,recidivism_rate_treatment,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-07-6e5887e5a32c,7,6a40cfe49e82eb2eee27f93d,63,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,188,10,0.05319148936170213,20260919
EXT-08-362c635b55e3,8,d51dd235269e8d379c33a9e9,96,gap_measure,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-86300d76090b,8,28846d9e52a0e8e684b0e135,59,gap_measure,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-4d1b9848e196,8,06134aefea254f63aeb5ce15,91,gap_measure,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-512737a36db8,8,a2053899344c70907a7bff77,187,study_design,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-d5edce340c26,8,f788c0eb9cf08f73bcacc7cd,20,gap_measure,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-52a53767b750,8,ee29210f0eb3d0f725064393,285,country,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-4570fbe12d14,8,6309c134ac88f22e440a0ea9,138,country,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-33988613e0eb,8,9a68da6ad0e4780751ed5af6,264,gap_measure,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-6b7aafaa6aac,8,6deb88b681379e11275393d6,299,country,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-385e1fbfc16d,8,802b0beebec26e8f750c7eca,192,gap_measure,categorical,categorical,nonnull,CORRECT,832,10,0.01201923076923077,20260919
EXT-08-9e23ac053d00,8,3115d82c136544820c076a5c,160,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-baece4783cd1,8,ae3ade5080814cbbc60c4f10,171,sector,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-e2534ace0680,8,b545e8cfd8a6e5a9f9e0ce95,67,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-0a2772d64f01,8,9aeb1c982c6762571ef4a0a4,133,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-d2d5723c076e,8,c841f85e4280355a92f887f3,87,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-1e379c89094c,8,b7b1232a826d17ff93fc15cb,155,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-815ccb07bb04,8,b748e39c3549534df6c7e6ae,183,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-d6c6ab8a6cac,8,7ab8f7a0a7e1252f216b6096,110,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-7e2bc9ebc2a7,8,7399552c26ca70d6480cb686,141,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-2c3ee8f1a744,8,3a395b954eff41e46bcad80d,246,country,categorical,categorical,nonnull,INCORRECT,15,10,0.6666666666666666,20260919
EXT-08-d5a3f5c850da,8,eae6eff79b243d25704073bc,82,study_design,categorical,categorical,nonnull,UNVERIFIABLE,8,8,1.0,20260919
EXT-08-bc6981a0a6a9,8,396e3833fe108cd757157af7,33,study_design,categorical,categorical,nonnull,UNVERIFIABLE,8,8,1.0,20260919
EXT-08-ef2470e14401,8,31f099dc494f311cfd28da4b,99,study_design,categorical,categorical,nonnull,UNVERIFIABLE,8,8,1.0,20260919
EXT-08-a550fc124757,8,20dc809826f1bf9d97fbb22a,166,study_design,categorical,categorical,nonnull,UNVERIFIABLE,8,8,1.0,20260919
EXT-08-ba5070c57678,8,feb4e5b61ad23ba65342a5a1,289,study_design,categorical,categorical,nonnull,UNVERIFIABLE,8,8,1.0,20260919
EXT-08-5333995b044f,8,e722913a26ba3670d01a7743,288,study_design,categorical,categorical,nonnull,UNVERIFIABLE,8,8,1.0,20260919
EXT-08-e267b7a3cc65,8,35857dbea07adb3fa1b51908,168,study_design,categorical,categorical,nonnull,UNVERIFIABLE,8,8,1.0,20260919
EXT-08-fb286566ad9d,8,7679d2a52fa2268086346628,142,study_design,categorical,categorical,nonnull,UNVERIFIABLE,8,8,1.0,20260919
EXT-08-aa6fba7298de,8,e868e4a791ad39affe070b28,303,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-128c043c7510,8,fb70da80d5f92b615fd4fab0,205,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-f2f44e888522,8,68db5cadd6aa9f24fa47ddb9,270,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-3b971226cd11,8,22eb39e4dd9499a670fed527,3,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-9acd1f8c7df1,8,a72fe156b6a5ca2a607f1161,17,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-4622f8b7597f,8,feb4e5b61ad23ba65342a5a1,289,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-e799eb9a2b38,8,55a89d28d29d79754426f533,294,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-49c0f2a7cfcf,8,2b18044ee68448eecb0e123c,12,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-763a4eaec94b,8,46b0ecedb1d8f6e17742a4bc,177,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-2c21409a6c07,8,93db5095bbcc1a60da1d78f4,286,country,categorical,categorical,null,CORRECT,29,10,0.3448275862068966,20260919
EXT-08-eb882ea7e448,8,c6bb3226ef25e776fa83a03d,14,sector,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-5806ee029a17,8,b1445abb5c22220edd973109,23,sector,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-17a022d52620,8,e7ad689d576c53b43c467171,146,sector,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-b36fadd72562,8,9cc41976ad2c1751d06a1e66,297,country,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-fb8005880008,8,bb779d23e9f0ce7710700a11,69,sector,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-8d15ceec2e12,8,0e75273c43377c72b7b665dd,8,sector,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-a0bd9a3fe7e4,8,629feb4d9f31be65519ee48b,220,sector,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-4cbacf67c9fb,8,a947548bd4833909314a7256,2,sector,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-1773230962a1,8,cfa0bb4990b0fc06e133841d,68,study_design,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-c108c90c626f,8,fe3219377cf3f10abf1a9da5,89,study_design,categorical,categorical,null,UNVERIFIABLE,348,10,0.028735632183908046,20260919
EXT-08-49880e2b1c53,8,47df35048913b4d78112bbeb,111,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-c959efb8a149,8,ed4b9a0e15d5317b702a4787,84,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-80394914a590,8,6b7786fbf91f9b955a4a8aaa,60,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-41c270b428cf,8,43c6fcdd318434a635efb4e9,45,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-dda0b2266f88,8,9dfc335881ca57d20f611f90,98,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-657fd46026e2,8,a341cd4a046596badd75858a,214,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-625f705407b3,8,f95145128b8fbe3f56288ce7,101,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-9569682dbef8,8,b75b3479f5a8e49fcd2a5416,30,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-c0ea8bf41e19,8,f8367548ad8e56a54f7e31ac,278,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-b6d41cdf5e51,8,7dcb96635cb93cc99c1bbf0e,238,year,other_numeric,numeric,nonnull,CORRECT,116,10,0.08620689655172414,20260919
EXT-08-cc48e27b10bd,8,36cd47c2f0e6ba8cdb958a49,219,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-810694f3d2be,8,2d8a1c4fd7a92dddccdd29fa,7,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-5f713f69b2db,8,89d9ab3ca044f6e922feb1cb,108,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-176ad75497e6,8,d78d09feb58fa00acfc3539d,242,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-7c1e29978501,8,bc6d6421f954becc0ae7144a,196,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-6912b4b58308,8,ea61044ed6040b26d9ad79ec,103,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-27beb7121ac0,8,87ca9c8e45e21ae62cd6517f,50,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-38e531e41338,8,a5f893268ec6e4e542e420b9,180,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-640fc5fce3d7,8,afcb868895d079dacbbcd841,197,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-7977d857fd61,8,6920899e6976ddfa1c338593,245,year,other_numeric,numeric,nonnull,INCORRECT,12,10,0.8333333333333334,20260919
EXT-08-92263a607f1c,8,7b35a79c69cd710c9786c922,165,year,other_numeric,numeric,nonnull,UNVERIFIABLE,4,4,1.0,20260919
EXT-08-69831d159695,8,eae6eff79b243d25704073bc,82,year,other_numeric,numeric,nonnull,UNVERIFIABLE,4,4,1.0,20260919
EXT-08-e4b0ddd7a8ac,8,44a030ba2f9200c7a32ef891,35,year,other_numeric,numeric,nonnull,UNVERIFIABLE,4,4,1.0,20260919
EXT-08-48e700df5ed9,8,46fba8d1c9140b82c166f82a,97,year,other_numeric,numeric,nonnull,UNVERIFIABLE,4,4,1.0,20260919
EXT-08-ebc839f14dad,8,512697f9b4eedadcdf0b3757,124,year,other_numeric,numeric,null,CORRECT,3,3,1.0,20260919
EXT-08-948d87417b96,8,da4bf4feeb94af820be8518c,229,year,other_numeric,numeric,null,CORRECT,3,3,1.0,20260919
EXT-08-6c1d9c4e03ea,8,fb70da80d5f92b615fd4fab0,205,year,other_numeric,numeric,null,CORRECT,3,3,1.0,20260919
EXT-08-89e223467957,8,97f4b8974a4645b6ae6a7f42,253,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-cc774269b88b,8,46a7e01c80c66dbad2275558,105,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-0403aabbd690,8,35857dbea07adb3fa1b51908,168,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-bc05627f981f,8,d6aac4bd3122a7d9c849de06,249,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-c00d02657469,8,0b044aeb5bdad9fc596de607,244,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-713d4c34712b,8,42a75080143badd40e8da710,90,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-c0c788701d20,8,b17b41c2ef07db4acfec2392,190,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-df25d02c530c,8,896d677a10c5a97f495d8308,237,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-8877a115ae9c,8,d4dd639e62bfee46950458c4,266,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-5d761b1b5e2e,8,816cd337bb2d0ad2ae842b75,122,year,other_numeric,numeric,null,UNVERIFIABLE,173,10,0.057803468208092484,20260919
EXT-08-b744cad601cc,8,cbf0a3fbb68cf07e18768b17,206,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-c5606bfb36f2,8,cbbbaca32720a93dbc5f3b16,209,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-55bdbd1da423,8,7ab8f7a0a7e1252f216b6096,110,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-2d2f423a7f52,8,ef32c6c6f83202974cc25a2c,179,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-edde8e5c3f52,8,a2d898d7df04f7f1822832fd,64,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-78020f34ae8f,8,3348dd46efb622de3df86046,137,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-e712ae7e6c42,8,4dea5c3f26e6a4f006c7998c,44,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-289c5c2b8fbe,8,bc6d6421f954becc0ae7144a,196,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-4ae1299bdf1f,8,3a3678acf67f85a515c94d72,199,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-afd69d5bc58a,8,b75b3479f5a8e49fcd2a5416,30,gap_percent,potentially_synthesis_critical,numeric,nonnull,CORRECT,68,10,0.14705882352941177,20260919
EXT-08-47c67df9f969,8,155b89c3e5b873997488796e,19,gap_percent,potentially_synthesis_critical,numeric,nonnull,INCORRECT,2,2,1.0,20260919
EXT-08-2d6484ae12f6,8,44a030ba2f9200c7a32ef891,35,gap_percent,potentially_synthesis_critical,numeric,nonnull,INCORRECT,2,2,1.0,20260919
EXT-08-0661122c8f18,8,906f63fd973d0df1e1873a0d,235,gap_percent,potentially_synthesis_critical,numeric,null,CORRECT,1,1,1.0,20260919
EXT-08-9ee3a1d22eb6,8,bc3cfd739a60f4761fe280c8,56,gap_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-88848585ebe9,8,1c6b310f38c779b749bdc5a4,255,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-e7c3b0c78b11,8,495bc91a5139fbe45f1d4400,276,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-dcdf262f9014,8,06134aefea254f63aeb5ce15,91,gap_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-97ddf9333c96,8,03039b059fd3acd4fa3746a4,144,gap_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-f5aac0eeec6b,8,79d4450b62bf3b2bc0041b8f,202,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-49a4c37d57df,8,7679d2a52fa2268086346628,142,gap_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-b8bbfd78e2bf,8,6920899e6976ddfa1c338593,245,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-5139d609690b,8,d31b133768db0c8ea7496f66,32,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-08-dcbed51bd0e5,8,4c38f3d556f5578a70b29f21,194,gap_percent,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,545,10,0.01834862385321101,20260919
EXT-09-e3bfd5f8bf0d,9,16ca6e0b166ffb01af534ee5,52,system_name,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-663809e707ef,9,560d2d001b46fcce611c09a4,82,subject,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-f9f917a7abe4,9,f0d7a29ac0975d568881d81a,65,subject,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-f48356fe74eb,9,3ce9a98b9b94de3787d34154,405,subject,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-8ebea6c841cd,9,9ff9de40f4ad0f286b4e827e,392,study_design,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-a1a80b9ed5e9,9,266fe0144e8b2df66127bc6b,294,system_name,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-a2b32280421c,9,cfb887bd9e6ec638e49863ca,520,study_design,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-bfdd95d98acc,9,5757fc7760d9cb3f0e53c251,257,subject,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-58a1069a75cd,9,7910a472d38f7b6ceebf61d5,560,system_name,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-37d18eaec316,9,7adb30367cf0449aeb986ba1,269,subject,categorical,categorical,nonnull,CORRECT,1907,10,0.005243838489774515,20260919
EXT-09-6addaa4f1ae3,9,eac6c5e8e3e8ad66bb8147f4,255,system_name,categorical,categorical,nonnull,INCORRECT,8,8,1.0,20260919
EXT-09-c03a9b13fb56,9,c8c03b1e9f29e8fe629b1045,349,grade_level,categorical,categorical,nonnull,INCORRECT,8,8,1.0,20260919
EXT-09-1da09f37c4c6,9,5ab9011adda160c3209bd2ad,67,system_name,categorical,categorical,nonnull,INCORRECT,8,8,1.0,20260919
EXT-09-3e368d1768e1,9,437eaf354dbd4caf2bf6aea1,90,grade_level,categorical,categorical,nonnull,INCORRECT,8,8,1.0,20260919
EXT-09-56c2a664a743,9,946d02683375bcb9ccee1ef9,270,subject,categorical,categorical,nonnull,INCORRECT,8,8,1.0,20260919
EXT-09-21d1da1f3527,9,93db5d0db91ed108369016fa,500,system_name,categorical,categorical,nonnull,INCORRECT,8,8,1.0,20260919
EXT-09-8cb65399082f,9,c37c08955a925acd634a184e,6,system_name,categorical,categorical,nonnull,INCORRECT,8,8,1.0,20260919
EXT-09-897b2cb02b8b,9,8955f23203cabe1a4c89342e,408,subject,categorical,categorical,nonnull,INCORRECT,8,8,1.0,20260919
EXT-09-26bffd3b8758,9,ab14e3dcf024fc2cb39395eb,562,country,categorical,categorical,nonnull,UNVERIFIABLE,5,5,1.0,20260919
EXT-09-fb35622ea8a1,9,3ae20b1710810930647435a7,456,country,categorical,categorical,nonnull,UNVERIFIABLE,5,5,1.0,20260919
EXT-09-0b69cad6e811,9,7e08d0578721b6b75edc6f76,247,country,categorical,categorical,nonnull,UNVERIFIABLE,5,5,1.0,20260919
EXT-09-276595074f03,9,295130c71e5b74455f71cc32,534,grade_level,categorical,categorical,nonnull,UNVERIFIABLE,5,5,1.0,20260919
EXT-09-b3c6c5c0bea9,9,7607d750277c5f46521ac9ea,406,country,categorical,categorical,nonnull,UNVERIFIABLE,5,5,1.0,20260919
EXT-09-9d6b14d742e2,9,26a6084cb17cc60498810dbd,285,subject,categorical,categorical,null,UNVERIFIABLE,980,10,0.01020408163265306,20260919
EXT-09-0905a5c68a7c,9,692ae91af6ef81aa0e4696e8,305,subject,categorical,categorical,null,UNVERIFIABLE,980,10,0.01020408163265306,20260919
EXT-09-b787f76021bb,9,4aa40d190d29b1f871a2eb45,233,country,categorical,categorical,null,UNVERIFIABLE,980,10,0.01020408163265306,20260919
EXT-09-fd5b452d5761,9,89cd276837345d675c2bfad6,435,country,categorical,categorical,null,UNVERIFIABLE,980,10,0.01020408163265306,20260919
EXT-09-6c50c58c2f6f,9,d81729ef8fe9d0f1d0b639ac,241,system_name,categorical,categorical,null,UNVERIFIABLE,980,10,0.01020408163265306,20260919
EXT-09-cb2d2ad8751a,9,3ce9a98b9b94de3787d34154,405,system_name,categorical,categorical,null,UNVERIFIABLE,980,10,0.01020408163265306,20260919
EXT-09-d7f3949b777d,9,bd6f50e7da7d2628ca85626d,193,grade_level,categorical,categorical,null,UNVERIFIABLE,980,10,0.01020408163265306,20260919
